trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
47,False,"{'a': 0.5, 'e': 0.8152610441767069}",30,10,-20.22628789204156,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",1
48,False,"{'a': 0.5, 'e': 0.8112449799196787}",25,0,-159.60426530355383,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
49,False,"{'a': 0.5, 'e': 0.8072289156626506}",20,12,4.270032406505974,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.5, 'e': 0.8032128514056225}",20,0,-67.15041051674035,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
51,False,"{'a': 0.5, 'e': 0.7991967871485943}",25,0,-37.489294356766045,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
52,False,"{'a': 0.5, 'e': 0.7951807228915663}",25,0,-160.1368987599976,"{0: 11, 1: 4, 2: 7, 3: 2, 4: 1}",0
53,False,"{'a': 0.5, 'e': 0.7911646586345381}",35,19,-30.311188425343726,"{0: 9, 1: 5, 2: 2, 3: 0, 4: 0}",1
54,False,"{'a': 0.5, 'e': 0.7871485943775101}",25,13,-19.030947694645338,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
55,False,"{'a': 0.5, 'e': 0.7831325301204819}",20,0,-65.16442677005502,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
56,False,"{'a': 0.5, 'e': 0.7791164658634538}",20,0,-59.463731925634335,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
57,False,"{'a': 0.5, 'e': 0.7751004016064257}",20,0,-48.19384378195412,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
58,False,"{'a': 0.5, 'e': 0.7710843373493976}",20,0,-173.35598314160532,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 4}",0
59,False,"{'a': 0.5, 'e': 0.7670682730923695}",25,9,-43.267767975722066,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 0}",1
60,False,"{'a': 0.5, 'e': 0.7630522088353414}",25,16,-16.27339526289428,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
61,False,"{'a': 0.5, 'e': 0.7590361445783133}",25,0,-39.06611278469707,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
62,False,"{'a': 0.5, 'e': 0.7550200803212851}",25,0,-103.92903754584816,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
63,False,"{'a': 0.5, 'e': 0.751004016064257}",20,0,-38.57973024602866,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
64,False,"{'a': 0.5, 'e': 0.7469879518072289}",35,0,-164.39308733786999,"{0: 20, 1: 5, 2: 8, 3: 0, 4: 2}",0
65,False,"{'a': 0.5, 'e': 0.7429718875502008}",25,0,-88.53464698423326,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
66,False,"{'a': 0.5, 'e': 0.7389558232931727}",20,0,-72.81663441975554,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
67,False,"{'a': 0.5, 'e': 0.7349397590361446}",20,14,2.1815403421533848,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
68,False,"{'a': 0.5, 'e': 0.7309236947791165}",30,0,-85.29813966420016,"{0: 22, 1: 0, 2: 7, 3: 0, 4: 1}",0
69,False,"{'a': 0.5, 'e': 0.7269076305220884}",20,0,-74.57348209526339,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
70,False,"{'a': 0.5, 'e': 0.7228915662650602}",20,4,-46.62319388967609,"{0: 9, 1: 2, 2: 5, 3: 0, 4: 0}",1
71,False,"{'a': 0.5, 'e': 0.7188755020080321}",20,0,-26.896639938791942,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
72,False,"{'a': 0.5, 'e': 0.714859437751004}",25,16,-9.119946287599237,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
73,False,"{'a': 0.5, 'e': 0.7108433734939759}",25,15,-34.79236778429765,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
74,False,"{'a': 0.5, 'e': 0.7068273092369478}",25,0,-41.39548798690517,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
75,False,"{'a': 0.5, 'e': 0.7028112449799196}",30,0,-87.57389367821945,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
76,False,"{'a': 0.5, 'e': 0.6987951807228916}",25,0,-62.59476169307151,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
77,False,"{'a': 0.5, 'e': 0.6947791164658634}",20,0,-129.59232577341834,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
78,False,"{'a': 0.5, 'e': 0.6907630522088354}",20,0,-17.972452932503376,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
79,False,"{'a': 0.5, 'e': 0.6867469879518072}",20,11,-18.74529534674377,"{0: 4, 1: 5, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.5, 'e': 0.6827309236947792}",20,2,-60.797847136765284,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 0}",1
81,False,"{'a': 0.5, 'e': 0.678714859437751}",25,16,8.506195428066398,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.5, 'e': 0.6746987951807228}",25,0,-74.05208705518855,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
83,False,"{'a': 0.5, 'e': 0.6706827309236948}",25,0,-67.91346350198687,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
84,False,"{'a': 0.5, 'e': 0.6666666666666666}",30,18,-3.0460391681639907,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
85,False,"{'a': 0.5, 'e': 0.6626506024096386}",30,0,-75.53238908299743,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
86,False,"{'a': 0.5, 'e': 0.6586345381526104}",20,1,-21.857601250295634,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 0}",1
